Philander Smith | Dillard
Martin Meth | Faulkner
St Francis IL | Governors St
Holy Cross IN | IN S Bend
Our Lady Lake | Huston-Tillot
Loyola NO | Mobile
LSU-Alexandria | Texas Col
LSU Shreveport | Paul Quinn
Lyon | MO Baptist
William Penn | Mid Am Nazarene
Mt Marty | Morningside
Olivet Naz | Roosevelt
Rust | Southern N.O.
St Thomas TX | Univ of Southwest
Tabor | St Mary KS
Sterling | York NE
Stillman | Wm Carey
Talladega | Xavier LA
Highland CC IL | Kankakee CC
LSU-Eunice | Southern-Shreve
Raritan Val | Manor
Joliet JC | Milwaukee Tech
Nassau CC | Bor Manhattan
Middlesex Co | Ocean Co
Western Tech | Ridgewater
Caldwell CC Tech | Spartanburg Meth
N Arkansas | National Park
Potomac St-WVU | CC Beaver Co
Central Lakes | Lake Superior CC
Itasca CC | Fond du Lac T&CC
Charleston WV | Notre Dame OH
CS Stanislaus | CS San Marcos
Cal Lutheran | Occidental
Westminster UT | Ft Lewis
Chatham | Bethany WV
Concordia NY | Holy Family
Queens NC | Lincoln Mem
Gust Adolphus | Carleton MN
Millikin | Carroll WI
Neumann | Gwynedd-Mercy
Central IA | Dubuque
Northwestern MN | Northland
NW Nazarene | Concordia OR
Anderson SC | Wingate
Dominican IL | IL Tech
Lubbock Chr | St Marys TX
TX Lutheran | Colorado Col
Texas Womans | W New Mexico
St Vincent | Westminster PA
Wilmington DE | Caldwell
Baldwin-Wallace | Wilmington OH
Mt St Mary NY | Farmingdale
Maryville TN | Wesleyan GA
St Olaf | Concordia Mhd
Morgan St | Coppin St
Knox | Cornell IA
Hope | Alma
Bowie St | Eliz. City St
Elizabethtown | Susquehanna
Emmanuel MA | Lasell
American Intl | Franklin Pierce
Randolph Macon | Ferrum
NC A&T | Florida A&M
Univ Ozarks | Le Tourneau
Frank & Marsh | Washington MD
Montclair St | Rowan
St Thomas MN | Hamline
Belmont Abbey | Emmanuel GA
Benedictine IL | Rockford
St Norbert | Illinois Col
Lancaster Bib | Morrisville St
Dixie St | Adams St
Lewis | McKendree
Point Loma | Concordia CA
Iowa Wesleyan | Blackburn
Wayne St MI | Davenport
Marymount VA | Immaculata
Ithaca | Rensselaer
Jackson St | MS Valley St
St Marys IN | Kalamazoo
Lake Forest | Beloit
Liberty | NJIT
LIU Post | Queens NY
Loras | Simpson IA
St Benedict | Macalester
Molloy | NYIT
St Francis PA | Mt St Marys
W Connecticut | Plymouth St
Rochester Tech | St Lawrence
St Francis NY | Sacred Heart
Bethel MN | St Catherine
Tampa | Embry-Riddle FL
Vassar | Union NY
Bridgewater MA | Westfield St
WI Oshkosh | WI Stout
Dallas Univ | SW Adventist
Maranatha Bap | Faith Bap
Hobart & Smith | Clarkson
Edinboro | Salem WV
Valley Forge | SUNY-Delhi
SW Univ TX | J&W CO
Lindenwood-Belle | Harris-Stowe
Westmont | Menlo
Northwest WA | Col of Idaho
St Xavier IL | Trinity IL
The Masters | Wm Jessup
Montreat | Brenau
Madonna | Concordia MI
Waldorf | Dickinson St ND
SW Christian | Bacone
Bethel TN | Brewton-Parker
Bryan | Columbia Intl
Culver-Stockton | Grand View
Embry-Riddle AZ | UC Merced
Indiana Tech | MI Dearborn
Midland NE | Jamestown
Wiley | Jarvis Chr
Judson IL | R Morris Chi
La Sierra | Pacific Union
Marian IN | St Francis IN
Rio Grande | Ohio Chr
Point | Union KY
Siena Hts | Rochester MI
Oklahoma S&A | TX Wesleyan
TN Wesleyan | St Andrews
Edward Waters | Tougaloo
Parkland | John Wood CC
Hostos CC | Queensborough
Avila | OK Wesleyan
IU Kokomo | Carlow
Truett-McConnell | Columbia SC
Panhandle St | Langston
Arizona Chr | San Diego Chr
Salem MA | Framingham St
Big Bend CC | Spokane CC
Lane CC | Chemekata CC
Clackamas CC | Portland CC
Linn-Benton CC | Clark CC
Treasure Val CC | North Idaho
Yakima Val CC | Walla Walla CC
St Clair | Mohawk
Algonquin | Centennial Col
Sheridan ON | UT-Mississauga
Humber | Sault
MS Vincent NS | Holland
St Thomas NB | Kings NS
CCBC Catonsville | Anne Arundel
Crowder | N OK-Enid
Alice Lloyd | Brescia
Garrett | Prince Georges
McHenry Co | Waubonsee CC
Shawnee St | Cumberlands KY
KS Wesleyan | Friends
Oregon Tech | Walla Walla
Cochise | AZ Western
Bay Col | Silver Lake
Moraine Val | Elgin CC
Columbia Basin | Blue Mountain CC
Mt Hood CC | SW Oregon CC
Langara | Okanagan Col
Capilano | Camosun
Keyano | Grande Prairie
Briercrest | Medicine Hat
N Alberta Tech | Concordia AB
Lakeland AB | Kings AB
Lethbridge Col | Ambrose
St Marys AB | S Alberta Tech
New Rochelle | Albany Pharmacy
R Morris Spfd | Principia
Multnomah Bib | Northwest Chr
Wilberforce | St Mary-Woods
Sheridan WY | W Wyoming CC
Morton | Oakton CC
Westchester CC | Luzerne Co CC
Louisburg | Brunswick CC
Co Col Morris | Bucks Co CC
Lakeland CC | Hocking
Herkimer Co | Clinton CC (NY)
MO St Louis | Wm Jewell
Daemen | Roberts Wslyn
Col Springs | CSU-Pueblo
SUNY Canton | ME Farmington
Mississippi St | Alabama
Berry | Birmingham So
Bradley | Loyola-Chicago
Rochester NY | Brandeis
Seton Hall | Butler
Chicago | Carnegie Mellon
Washington StL | Case Western
Trinity CT | CT College
Davidson | La Salle
Delaware | Elon
Drake | S Illinois
Drexel | William & Mary
Emory | NYU
Monmouth NJ | Fairfield
James Madison | Towson
West Virginia | Kansas
LaGrange | Maryville TN
Richmond | Massachusetts
Meredith | Pfeiffer
Michigan | Wisconsin
Millsaps | Oglethorpe
Minnesota | Rutgers
Missouri St | Northern Iowa
W Illinois | N Dakota St
UNC Wilmington | Northeastern
Rhodes | Sewanee
Auburn | Georgia
Dayton | Rhode Island
Marquette | DePaul
St Bonaventure | George Mason
Georgetown | Providence
Iowa | Penn St
Manhattan | Siena
Miami FL | Virginia
Michigan St | Purdue
Texas A&M | Mississippi
North Carolina | NC State
North Dakota | NE Omaha
St Johns | Xavier
Tennessee | Vanderbilt
Virginia Tech | Boston College
Duke | Pittsburgh
Fordham | Duquesne
St Louis | G Washington
Indiana | Nebraska
TCU | Oklahoma St
VA Commonwealth | St Josephs PA
South Carolina | Arkansas
Col Charleston | Hofstra
Kentucky | Florida
Illinois St | Valparaiso
Quinnipiac | Rider
Villanova | Creighton
Oregon | Colorado
Oregon St | Utah
UCLA | Washington
USC | Washington St
Notre Dame | Georgia Tech
UCF | South Florida
Florida St | Wake Forest
Wake Tech | Denmark Tech
W Nebraska CC | Trinidad St JC
Washington Advt | Apprentice
Greensboro | Methodist
Centre | Hendrix
Berea | Wesleyan GA
Mary Baldwin | Salem NC
Sarah Lawrence | Yeshiva
Northwestern | Ohio St
St Clair | Conestoga
Kings NS | Crandall
Mt Allison | NB-St John
Emory & Henry | Averett
Lakeland CC | Edison CC
Medaille | PSU-Altoona
Niagara ON | Lambton
Humber | Sault
Buffalo St | Plattsburgh St
Keuka | SUNY-Cobleskill
SUNY Fredonia | SUNY Potsdam
TX Southern | Alabama A&M
Prairie View | Alabama St
Hawaii Hilo | Biola
PSU-Berks | Cairn
Hawaii Pacific | Chaminade
Fayetteville St | Claflin
Pitt-Bradford | DYouville
Fresno Pacific | Notre Dame CA
Maryland | Illinois
Baylor | Texas
NC A&T | Bethune-Cookman
LSU | Missouri
Coast Guard | Merchant Marine
S Carolina St | Delaware St
N Colorado | Montana St
RI College | Pine Manor
West Florida | Auburn Mgomery
Lane | Miles
Rust | Dillard
Santa Fe CC | Albany Tech
Bishop St | Coastal AL-Mon
Bismarck St | Dawson CC
Chattahoochee Val | Wallace CC-Selma
Midland TX | Clarendon
Coahoma CC | NW Mississippi
Lurleen Wallace | Coastal AL-BM
N OK-Tonkawa | Connors St
MS Gulf Coast | Copiah-Lincoln
Pearl River CC | East Central CC
Murray St CC | Eastern OK St
E Mississippi CC | Holmes CC
South Plains | Frank Phillips
Wallace St | Gadsden St CC
Jones Co CC | Hinds CC
Howard Col | Western Texas
Itawamba CC | NE MS CC
Lawson St | Snead St
SW Mississippi | Meridian CC
Miles CC | United Tribes
ND St Science | Dakota-Bottineau
NE OK A&M | Redlands CC
Shelton St | S Union St
Kankakee CC | Wilbur Wright
Montgomery-R | Northern Virginia CC
Xavier LA | Edward Waters
MS Valley St | Grambling
Tuskegee | LeMoyne-Owen
MD E Shore | Savannah St
St Elizabeth | New Rochelle
Bethel TN | Blue Mtn
Guilford Tech CC | Fayetteville Tech
Fulton-Mont | Clinton CC (NY)
Albany GA | Clark Atlanta
NC Central | Florida A&M
Jackson St | Ark Pine Bluff
Kentucky St | Spring Hill
Simpson IA | Luther IA
Purchase | SUNY-Delhi
Philander Smith | Southern N.O.
Talladega | Tougaloo
Voorhees | Fisk
Olney | Danville CC IL
Virginia Union | W Salem St
USC Salkehatchie | Brunswick CC
Baltimore City CC | Garrett
Barton Co | Allen Co
Manchester | Earlham
Vincennes | Shawnee CC
Ancilla | Grand Rapids CC
Corning CC | Cayuga CC
Georgia C&S | Young Harris
Alma | Calvin
Canisius | Iona
Augsburg | Carleton MN
UTRGV | Chicago St
Albion | Adrian
John Carroll | Heidelberg
Hope | Kalamazoo
Trine | Olivet MI
Niagara | St Peters
Thiel | Bethany WV
WI Platteville | WI Eau Claire
WI Whitewater | WI Oshkosh
Aquinas | Rochester MI
Bryan | Montreat
William Penn | Clarke
Concordia MI | Northwestern OH
Dakota Wesleyan | Jamestown
Olivet Naz | Governors St
Grand View | Missouri Val
IN S Bend | Trinity IL
Siena Hts | Lourdes
R Morris Chi | Trinity Chr
St Ambrose | Roosevelt
Chesapeake | Frederick CC
Niagara Co | Genesee CC
Southwestern CC | Iowa Cent
Jackson CC | Kellogg CC
Kalamazoo Val | Mid-Michigan CC
Muskegon CC | Lake Michigan
Lincoln Land | Parkland
Mott CC | Macomb CC
Monroe CC | Mercyhurst NE
Col of Dupage | Milwaukee Tech
Schoolcraft | Oakland CC
Jefferson CC | Broome CC
MA Dartmouth | W Connecticut
Card Stritch | St Francis IL
Reinhardt | Columbia SC
Madonna | Cornerstone
Holy Cross IN | Judson IL
Silver Lake | Andrews
Harford CC | Allegany MD
Rock Valley | Harper
Wilson | PSU-Mont Alto
St Xavier IL | Calumet-St Jos
Greenville | MacMurray
N OK-Enid | W Oklahoma St
Milligan | Truett-McConnell
Lorain Co CC | Bry & Strat-Cleveland
St John Fisher | Alfred
Angelo St | TX A&M Kville
Anna Maria | Simmons
Bates | Husson
Newbury | Bay Path
Becker | E Nazarene
SUNY Fredonia | Brockport St
Haverford | Bryn Mawr
Geneseo St | Buffalo St
Caldwell | Dominican NY
Chapman | Caltech
Centenary | Dallas Univ
Charleston So | UNC Asheville
Georgian Court | Chestnut Hill
City Col NY | York NY
Colby | ME Farmington
Colby-Sawyer | Norwich
Concordia WI | Milwaukee Eng
St Josephs ME | Emmanuel MA
Northwest WA | Evergreen St
FL Gulf Coast | North Alabama
Radford | Gardner Webb
Goldey Beacom | Holy Family
Wash & Lee | Hollins
Johns Hopkins | Swarthmore
Monmouth IL | Knox
Lake Forest | Lawrence
McDaniel Col | Washington MD
Roger Williams | Nichols
Post | Nyack
Old Westbury | Yeshiva
St Elizabeth | PSU-Abington
Randolph Macon | Shenandoah
Utica | Russell Sage
W New England | Salve Regina
Campbell | SC Upstate
AK Anchorage | AK Fairbanks
Hampton | Presbyterian
Jacksonville | Kennesaw
Dickinson | Muhlenberg
Hartwick | Elmira
Mitchell | Elms
High Point | Longwood
Temple | Houston
North Florida | Lipscomb
SUNY Canton | Bard
Dean | N England Col
Wells | Morrisville St
SW Univ TX | Schreiner
U New England | Endicott
Hunter | Staten Island
John Jay | Medgar Evers
N Arkansas | Ark Baptist
W Nebraska CC | McCook CC
Northeastern JC | North Platte CC
Catawba Val | Patrick Henry CC
Lackawanna | Co Col Morris
Raritan Val | Bergen CC
Atlantic Cape CC | Ocean Co
Brookdale CC | Middlesex Co
Gloucester Co | Camden Co
Philadelphia CC | Montgomery Co CC
Passaic Co | Sussex Co CC
Alice Lloyd | Cincinnati Chr
Col Ozarks | Crowleys Ridge
SW Assemb God | TX Wesleyan
Albertus Magnus | St Joseph CT
Felician | Bloomfield
Curry | Gordon
Gettysburg | Ursinus
S Vermont | Lesley
Diablo Val | American River
Sacramento City | Cosumnes River
Santa Rosa JC | Modesto JC
San Joaquin Delta | Sierra Col
Asbury | IU Kokomo
OK City | SW Christian
Prairie St | Elgin CC
Bor Manhattan | Queensborough
Sprfld Tech CC | Quinsigamond
Alverno | Marian WI
WI Lutheran | Dominican IL
Clarkson | St Lawrence
Ripon | Cornell IA
J&W RI | Lasell
Willamette | Pacific OR
Univ Sciences | T Jefferson
Rochester Tech | Ithaca
Stetson | Liberty
Beloit | St Norbert
Brooklyn Col | Baruch
Eureka | Principia
Maranatha Bap | Silver Lake
John Brown | Bacone
Oklahoma S&A | Mid-Am Chr
Point Park | Rio Grande
Vanguard | Life Pacific
WV Tech | Carlow
Lincoln Col | Lincoln Chr
Wilberforce | Ohio Chr
Folsom Lake | Yuba
Durham | Seneca
Mohawk | UT-Mississauga
Sheridan ON | Redeemer
Fanshawe | Lambton
Kennedy-King | Daley
Midway | Brescia
Louisiana Col | Belhaven MS
Hope Intl | San Diego Chr
Monroe-NR | Hostos CC
ME Maritime | ME Presque Isle
Wesleyan CT | Vermont Tech
Haskell | Cottey
St Joseph VT | Fisher
Harcum Col | Essex CC
Westchester CC | Ulster Co
Lamar | Abilene Chr
Adelphi | Le Moyne
Huntingdon | Agnes Scott
Wyoming | Air Force
Ohio | Akron
Albright | Hood
Oberlin | Allegheny
Manchester | Anderson IN
Flagler | Augusta
Wheaton IL | Augustana IL
Averett | Meredith
Tufts | Babson
John Carroll | Baldwin-Wallace
C Michigan | Ball St
Berea | Brevard
Bethany Luth | Crown MN
Stony Brook | Binghamton
Fontbonne | Blackburn
Kutztown | Bloomsburg
Defiance | Bluffton
N Illinois | Bowling Green
Buffalo | Toledo
Hope | Calvin
Capital | Heidelberg
Carson-Newman | Mars Hill
N Central IL | Carthage
Juniata | Catholic
Chatham | Thiel
Claremont M.S. | Whittier
Clarion | Mercyhurst
Clark MA | Coast Guard
Clayton St | Young Harris
C Missouri | Washburn
Coe | Dubuque
Milligan | Columbia SC
North Georgia | Columbus St
Concordia IL | Rockford
Converse | S Wesleyan
Dayton | Richmond
Delaware Val | Kings PA
Denison | Wooster
DeSales | Manhattanville
Dominican CA | Hawaii Pacific
PSU-Behrend | DYouville
Elizabethtown | Goucher
Emerson | Springfield
Emmanuel GA | King TN
Emory & Henry | Roanoke
Shippensburg | E Stroudsburg
Farmingdale | St Josephs LI
St Scholastica | Finlandia
MA Liberal Arts | Fitchburg St
FL Southern | Florida Tech
SC Aiken | Francis Marion
Rose-Hulman | Franklin IN
PSU-Harrisburg | Frostburg St
Seton Hill | Gannon
Westminster PA | Geneva
George Mason | G Washington
Georgia C&S | Georgia SW
Spalding | Greenville
Guilford | Randolph Col
St Catherine | Hamline
Hartford | UMBC
Kenyon | Hiram
IL Wesleyan | Millikin
Minnesota | Indiana
Indiana PA | Slippery Rock
Olivet MI | Kalamazoo
Kansas St | Kansas
Kent | W Michigan
Lander | NC Pembroke
Stevenson | Lebanon Val
Lenoir Rhyne | Newberry
Lock Haven | Mansfield
MN Morris | Luther MN
Messiah | Lycoming
MA Boston | Plymouth St
Maine | Vermont
New Hampshire | MA Lowell
Marietta | Mt Union
St Marys MD | Mary Washington
West Chester | Millersville
Misericordia | Wilkes
Montclair St | Rutgers-Newark
Transylvania | Mt St Joseph
MT St Northern | Providence GF
Wilmington OH | Muskingum
Peace | NC Wesleyan
South Dakota | NE Omaha
NE Wesleyan | Simpson IA
WI Superior | Northwestern MN
Redlands | Occidental
Otterbein | Ohio Northern
Wittenberg | Ohio Wesleyan
Tampa | Palm Beach Atl
Rutgers-Camden | Ramapo
Rosemont | Summit
York PA | Salisbury
SE Louisiana | TAM C. Christi
Shaw NC | Virginia St
St Michaels | S New Hampshire
Wash & Jeff | Waynesburg
Westminster MO | Webster Univ
WI LaCrosse | WI River Falls
WI Oshkosh | WI Platteville
WI Whitewater | WI Stevens Pt
Boise St | UNLV
Cal Poly | Long Beach St
Chris Newport | S Virginia
Nevada | Colorado St
Oral Roberts | Denver
E Connecticut | S Maine
Fresno St | Utah St
La Salle | Rhode Island
San Diego St | New Mexico
VA Commonwealth | St Bonaventure
UNC Greensboro | Wofford
W Illinois | PFW
St Josephs PA | Davidson
Eastern Univ | FDU Madison
Pitt-Johnstown | Edinboro
Fordham | St Louis
Siena Hts | Indiana Tech
Lynn | St Leo
Sam Houston St | McNeese St
MIT | Wellesley
Nova SE | Rollins
Oklahoma St | Oklahoma
TCU | Texas Tech
Bentley | Stonehill
Connecticut | East Carolina
North Greenville | Erskine
Lees-McRae | Limestone
Wichita St | Memphis
Tulsa | SMU
South Florida | Tulane
Worcester Tech | Wheaton MA
Bridgewater VA | E Mennonite
Cairn | Cedar Crest
College of NJ | NJ City
Hanover | Earlham
La Roche | Franciscan OH
MA Dartmouth | RI College
Rowan | Wm Paterson
American Intl | Pace
Barton | Belmont Abbey
Bridgeport | Mercy
SF Austin | Houston Bap
Merchant Marine | Mt St Vincent
Smith | Mt Holyoke
New Haven | S Connecticut
Miami OH | E Michigan
Taylor IN | IN Wesleyan
East Georgia Col | Albany Tech
S Georgia Tech | Andrew Col
Trinity Valley CC | Angelina
AZ Western | Mesa CC
Palm Beach St | ASA Miami
Baltimore City CC | Chesapeake
Barton Co | Pratt CC
Baton Rouge CC | Southern-Shreve
Kilgore | Blinn
Tyler JC | Bossier Parish
Broward CC | Indian River
Butler Co-KS | Cloud Co
Casper College | Gillette
C Arizona | Tohono Oodham
Georgia Highlands | Cent Georgia Tech
Chipola | Pensacola St
Cisco JC | SW Chr TX
Coastal Bend | Jacksonville Col
Cowley Co | Coffeyville CC
Dodge City CC | Colby CC
Hill Col | Collin Co
Daytona St | Florida St-Jax
FL Southwestern | E Florida St
Eastern Wyoming | Laramie Co
Seward Co | Garden City CC
Harford CC | Southern MD
St Petersburg | Hillsborough CC
Hutchinson CC | Northwest KS Tech
Independence CC | Neosho Co
Wabash Val | John Logan
Lake Land IL | Kaskaskia
Miles CC | Lake Region
Trinidad St JC | Lamar CC
Lincoln Trail | SW Illinois
Ranger | McLennan CC
Sheridan WY | Northwest WY
NW Florida St | Tallahassee CC
Panola | Paris JC
Vincennes | Rend Lake
Three Rivers | StL CC-Meramec
Prince Georges | Allegany MD
St Clair Co | Alpena CC
Muskegon CC | Ancilla
Brunswick CC | Johnston CC
Cape Fear CC | Wake Tech
CCBC Catonsville | Cecil Col
Chand-Gilbert | Phoenix Col
Clark St | Columbus St CC
Lincoln Land | Danville CC IL
Des Moines CC | Southwestern CC
Iowa Lakes CC | Ellsworth CC
Monroe CC | Erie CC
Highland CC KS | Fort Scott CC
Frederick CC | Montgomery-R
Genesee CC | Jamestown CC
South Mtn | Glendale AZ
Kalamazoo Val | Glen Oaks CC
Jackson CC | Grand Rapids CC
Guilford Tech CC | Louisburg
Hagerstown CC | Howard CC MD
Labette CC | Hesston
IL Central | Parkland
N Iowa CC | Iowa Cent
Lake Michigan | Kellogg CC
Kirkwood CC | Southeastern CC
Mid-Michigan CC | Lansing CC
Macomb CC | Schoolcraft
Niagara Co | Mercyhurst NE
Triton Col | Milwaukee Tech
Scottsdale CC | Pima CC
Sinclair CC | Owens CC
Madison Col | Wilbur Wright
Anoka Ramsey | MN West C&T
Jefferson CC | Cayuga CC
Central Lakes | Mesabi Range
Hudson Val | Clinton CC (NY)
Tompkins Cortland | Corning CC
Northland CTC | Itasca CC
Rock Valley | Joliet JC
Onondaga CC | Broome CC
Rochester C&T | St Cloud Tech
Grayson Co JC | Temple Col
Lakeland CC | Bry & Strat-Cleveland
Oakland CC | Henry Ford CC
Benedictine KS | Baker KS
Dakota Wesleyan | Mt Marty
Doane | St Mary NE
Dordt | Jamestown
Huntington | Goshen
Mt Vernon Naz | Spring Arbor
Northwestern OH | Madonna
Ottawa KS | York NE
Arcadia | Alvernia
Bluefield WV | Apprentice
Merrimack | Assumption
Keystone | Centenary NJ
Greensboro | Pfeiffer
Medaille | Hilbert
Kean | R Stockton
Mt Aloysius | Pitt-Greensburg
Bakersfield Col | Santa Monica Col
Butte Col | Feather River
Cabrillo | Hartnell
Cerritos Col | LA Harbor
Chabot | San Jose City Col
Pasadena City Col | Chaffey
Laney | Contra Costa
Copper Mtn | Saddleback
Cypress | Riverside CC
Mission | De Anza Col
Southwestern CA | Col of the Desert
LA Trade-Tech | East LA Col
Col of the Sequoias | Fresno City Col
Irvine Valley | Fullerton Col
Mt San Jacinto | Grossmont
MiraCosta | Imperial Val
Long Beach City Col | LA Southwest
Las Positas | Ohlone
Merritt | Los Medanos
Merced Col | West Hills-Lemoore
Mt San Antonio | Rio Hondo
Santa Ana Col | Orange Coast
Palomar Col | SD City Col
Reedley | Taft CC
Skyline | Col San Mateo
El Camino Col | Compton CC
Wilson | Bryn Athyn
Montreat | Allen
Marian IN | Bethel IN
TN Wesleyan | Bluefield VA
Bryan | Brenau
Northwestern IA | Briar Cliff
IN S Bend | Calumet-St Jos
Olivet Naz | Card Stritch
Clarke | Cent Methodist
Concordia NE | Morningside
St Ambrose | Governors St
Missouri Val | Mt Mercy
Roosevelt | St Xavier IL
St Francis IL | Trinity Chr
LSU-Eunice | Delgado CC
Lorain Co CC | Cuyahoga CC
MN St CTC | Ridgewater
Crowder | National Park
Vermilion CC | Fond du Lac T&CC
Rainy River CC | Lake Superior CC
Wingate | Catawba
Queens NC | Coker
La Verne | Cal Lutheran
LaGrange | Wesleyan GA
Anderson SC | Lincoln Mem
Macalester | Carleton MN
Elmhurst | Carroll WI
Immaculata | Gwynedd-Mercy
Marywood | Neumann
Buena Vista | Central IA
N Central MN | Northland
Eckerd | Albany GA
Thomas Aquinas | NYIT
Mt St Mary NY | Sarah Lawrence
Alma | Albion
St Benedict | Concordia Mhd
Drew | Susquehanna
Lynchburg | Ferrum
Westfield St | Framingham St
St Anselm | Franklin Pierce
Augsburg | Gust Adolphus
Benedictine IL | IL Tech
Trine | St Marys IN
Methodist | Salem NC
St Vincent | Bethany WV
MacMurray | Iowa Wesleyan
W Connecticut | Keene St
Wartburg | Luther IA
Scranton | Moravian
New Orleans | Northwestern LA
Embry-Riddle FL | Barry
Ohio St | Penn St
Bethel MN | St Marys MN
St Thomas MN | St Olaf
Bridgewater MA | Salem MA
Cabrini | Wesley DE
WI Stout | WI Eau Claire
Tusculum | Hiwassee
Salem WV | Chowan
Cazenovia | SUNY-Delhi
Purchase | Albany Pharmacy
Evangel | Culver-Stockton
Judson IL | Trinity IL
Concordia MI | Lourdes
Col of Dupage | Harper
Union KY | Columbia Intl
Grace IN | St Francis IN
Grand View | Graceland
R Morris Chi | Holy Cross IN
John Wood CC | Lewis & Clark CC
Avila | Southwestern KS
SW Tennessee | Jackson St CC
Edison CC | Hocking
KS Wesleyan | Bethel KS
SE Illinois | Shawnee CC
Big Bend CC | North Idaho
Grays Harbor | Centralia Col
Mt Hood CC | Chemekata CC
Clark CC | Portland CC
Wenatchee Val CC | Columbia Basin
Edmonds CC | Shoreline CC
Everett CC | Skagit Val CC
Lower Columbia | Green River CC
Lane CC | SW Oregon CC
Umpqua CC | Linn-Benton CC
Whatcom CC | Olympic
Tacoma CC | Pierce CC
Spokane CC | Walla Walla CC
Yakima Val CC | Treasure Val CC
Mt Allison | Holland
Bry & Strat-VB | USC Salkehatchie
Cochise | Eastern Arizona
Sprfld Tech CC | Bunker Hill CC
Bry & Strat-Milwaukee | Kishwaukee CC
Moorpark | Ventura Col
Santa Barbara City | Oxnard
MI Dearborn | Cornerstone
Sterling | OK Wesleyan
St Andrews | Truett-McConnell
PSU-Mont Alto | Trinity DC
Keuka | SUNY-Cobleskill
MT St-Billings | AK Fairbanks
West Alabama | AL Huntsville
Appalachian St | Texas St
Newman | Arkansas-FS
Ark Little Rock | Troy
Harding | Ark Monticello
Ashland | Ferris St
Auburn Mgomery | Mississippi Col
Austin Peay | SIUE
Lewis | Bellarmine
Belmont | E Kentucky
Swarthmore | Bryn Mawr
CSU East Bay | Cal St-LA
TX A&M Commerce | Cameron
Fairfield | Canisius
Carroll MT | MT Western
MTSU | Charlotte
Delta St | Chr Brothers
W Salem St | Claflin
Concord | Wheeling Jesuit
WI Lutheran | Concordia WI
CS Dom. Hills | CS Monterey Bay
Portland St | CS Sacramento
Humboldt St | CS Stanislaus
C Washington | Seattle Pacific
WI Parkside | Davenport
Dickinson | Frank & Marsh
Drury | Maryville MO
Murray St | E Illinois
Newbury | Elms
Emporia St | SW Baptist
E Nazarene | S Vermont
E New Mexico | Permian Basin
Fairmont St | Urbana
Fisher | Wheaton MA
Florida Intl | UT San Antonio
Fort Hays St | Pittsburg St
Glenville St | WV State
UTRGV | Grand Canyon
Howard Payne | McMurry
Idaho | Montana
Northern Arizona | Idaho St
Rockhurst | IL Springfield
S Indiana | Indianapolis
Iowa | Michigan St
Wayland | John Brown
Lake Erie | OH Dominican
MO Western | Lincoln MO
Lindenwood | NW Missouri
Marist | Manhattan
Maryland | Northwestern
Michigan Tech | Northwood MI
Tarleton St | Midwest TX St
Missouri | Texas A&M
Missouri S&T | MO St Louis
NE Kearney | MO Southern
Quinnipiac | Niagara
WI Green Bay | N Kentucky
N Michigan | Saginaw Val
NW Nazarene | St Martins
NW Oklahoma St | Southern Nazarene
Ursuline | Ohio Valley
OK Baptist | SE Oklahoma
St Edwards | Oklahoma Chr
SE Missouri St | Tennessee Tech
Weber St | Southern Utah
St Josephs NY | Yeshiva
Trevecca Naz | Tiffin
UT Dallas | Univ Ozarks
Ursinus | Washington MD
West Liberty | UVA-Wise
Wright St | WI Milwaukee
W Texas A&M | W New Mexico
W Washington | W Oregon
Kentucky | Auburn
N England Col | Bay Path
E Texas Bap | Belhaven MS
UC Riverside | CS Fullerton
Dist Columbia | LIU Post
Massachusetts | Duquesne
Purdue | Illinois
Siena | Iona
TN Martin | Jacksonville St
Louisville | Syracuse
Loy Marymount | Santa Clara
Marshall | North Texas
Miami FL | Notre Dame
South Carolina | Mississippi
Rider | Monmouth NJ
North Dakota | N Dakota St
Pacific | San Diego
Pepperdine | San Francisco
Rice | WKU
UC Davis | UC Santa Barbara
Arkansas St | South Alabama
UC San Diego | CS Poly Pomona
Duke | North Carolina
Furman | W Carolina
Georgia St | ULM
Michigan | Nebraska
UAB | Old Dominion
Miles | Spring Hill
Florida | Alabama
LSU | Arkansas
Virginia | Boston College
KY Wesleyan | Cedarville
Concordia CA | Holy Names
Muhlenberg | Haverford
Hawaii | UC Irvine
Morehead St | Tennessee St
Arkansas Tech | Ouachita
Becker | Dean
Walsh | Davis & Elkins
Montana St | E Washington
UTEP | FL Atlantic
Ga Southern | Louisiana
Gettysburg | McDaniel Col
Grand Valley St | Purdue Northwest
Hardin-Simmons | Sul Ross
Montevallo | Lee TN
West Georgia | Valdosta St
Malone | Ald-Broaddus
Arizona | Washington
Arizona St | Washington St
Florida St | NC State
Georgia Tech | Pittsburgh
Clemson | Wake Forest
Cal Baptist | Chicago St
New Mexico St | CS Bakersfield
St Marys CA | BYU
Southeastern FL | Coastal GA
Shawnee St | Cumberland TN
FL Memorial | Webber
Bismarck St | Williston St
Clarendon | Western Texas
E Mississippi CC | Coahoma CC
S Union St | Coastal AL-BM
Eastern Utah | Southern Idaho
Connors St | Eastern OK St
Copiah-Lincoln | East Central CC
ND St Science | Dawson CC
Midland TX | Frank Phillips
Hinds CC | Meridian CC
MS Delta | Holmes CC
South Plains | Howard Col
Jones Co CC | Pearl River CC
MS Gulf Coast | SW Mississippi
Monroe-NR | Burlington Co
